tax_id	kingdom	phylum	class	order	family	genus	species	strain	kingdom_id	phylum_id	class_id	order_id	family_id	genus_id	species_id	ftp_path
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA268	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/737/615/GCF_000737615.1_ASM73761v1/GCF_000737615.1_ASM73761v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA27-SX	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/533/725/GCF_030533725.1_ASM3053372v1/GCF_030533725.1_ASM3053372v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA28-SX	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/533/705/GCF_030533705.1_ASM3053370v1/GCF_030533705.1_ASM3053370v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA29-SX	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/533/665/GCF_030533665.1_ASM3053366v1/GCF_030533665.1_ASM3053366v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA30-SX	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/533/645/GCF_030533645.1_ASM3053364v1/GCF_030533645.1_ASM3053364v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA31-SX	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/533/625/GCF_030533625.1_ASM3053362v1/GCF_030533625.1_ASM3053362v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA32-SX	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/533/605/GCF_030533605.1_ASM3053360v1/GCF_030533605.1_ASM3053360v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA33-SX	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/533/585/GCF_030533585.1_ASM3053358v1/GCF_030533585.1_ASM3053358v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA34-SX	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/533/555/GCF_030533555.1_ASM3053355v1/GCF_030533555.1_ASM3053355v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA35-SX	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/533/535/GCF_030533535.1_ASM3053353v1/GCF_030533535.1_ASM3053353v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA36-SX	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/533/515/GCF_030533515.1_ASM3053351v1/GCF_030533515.1_ASM3053351v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA37-SX	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/533/495/GCF_030533495.1_ASM3053349v1/GCF_030533495.1_ASM3053349v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA38-SX	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/533/465/GCF_030533465.1_ASM3053346v1/GCF_030533465.1_ASM3053346v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA4	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/906/195/GCF_054906195.1_ASM5490619v1/GCF_054906195.1_ASM5490619v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA40	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/470/865/GCF_000470865.1_ASM47086v1/GCF_000470865.1_ASM47086v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA40TW	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/880/265/GCF_001880265.1_ASM188026v1/GCF_001880265.1_ASM188026v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA564	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/145/GCF_001281145.1_ASM128114v1/GCF_001281145.1_ASM128114v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA73_2	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/878/535/GCF_031878535.1_ASM3187853v1/GCF_031878535.1_ASM3187853v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA85_2	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/879/475/GCF_031879475.1_ASM3187947v1/GCF_031879475.1_ASM3187947v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA957	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/470/845/GCF_000470845.1_ASM47084v1/GCF_000470845.1_ASM47084v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SASWT1215	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/168/515/GCF_030168515.1_ASM3016851v1/GCF_030168515.1_ASM3016851v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SATU135	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/802/645/GCF_033802645.2_ASM3380264v2/GCF_033802645.2_ASM3380264v2_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SATU136	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/392/195/GCF_054392195.1_Staphylococcus_aureus_ST764_H1680_1/GCF_054392195.1_Staphylococcus_aureus_ST764_H1680_1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SAUR_BFS11	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/491/835/GCF_021491835.1_ASM2149183v1/GCF_021491835.1_ASM2149183v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SAUR_BFS12	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/491/895/GCF_021491895.1_ASM2149189v1/GCF_021491895.1_ASM2149189v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SAUR_BFS16	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/491/735/GCF_021491735.1_ASM2149173v1/GCF_021491735.1_ASM2149173v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SAUR_BFS2	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/491/775/GCF_021491775.1_ASM2149177v1/GCF_021491775.1_ASM2149177v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SAUR_BFS62	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/491/715/GCF_021491715.1_ASM2149171v1/GCF_021491715.1_ASM2149171v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SAW1	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/914/455/GCF_009914455.1_ASM991445v1/GCF_009914455.1_ASM991445v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SAWL001	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/047/685/GCF_040047685.1_SAWL001/GCF_040047685.1_SAWL001_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SA_0_0_1	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/049/354/805/GCF_049354805.1_ASM4935480v1/GCF_049354805.1_ASM4935480v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SCAID OTT1-2021 (597/2)	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/915/405/GCF_019915405.1_ASM1991540v1/GCF_019915405.1_ASM1991540v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SCAID OTT1-2022 (150)	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/734/775/GCF_024734775.1_ASM2473477v1/GCF_024734775.1_ASM2473477v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SCAID WND1-2021 (598)	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/915/425/GCF_019915425.1_ASM1991542v1/GCF_019915425.1_ASM1991542v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SCRIPT-46514	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/053/215/915/GCF_053215915.1_ASM5321591v1/GCF_053215915.1_ASM5321591v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SCTW2018065	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/629/095/GCF_048629095.1_ASM4862909v1/GCF_048629095.1_ASM4862909v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SCTW2018482	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/627/015/GCF_048627015.1_ASM4862701v1/GCF_048627015.1_ASM4862701v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SCTW2018694	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/628/355/GCF_048628355.1_ASM4862835v1/GCF_048628355.1_ASM4862835v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SCTW2019099	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/627/915/GCF_048627915.1_ASM4862791v1/GCF_048627915.1_ASM4862791v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SCTW2019145	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/628/715/GCF_048628715.1_ASM4862871v1/GCF_048628715.1_ASM4862871v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SCTW2021015	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/627/945/GCF_048627945.1_ASM4862794v1/GCF_048627945.1_ASM4862794v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SCTW2022336	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/048/627/565/GCF_048627565.1_ASM4862756v1/GCF_048627565.1_ASM4862756v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SG511 Berlin	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/968/725/GCF_018968725.1_ASM1896872v1/GCF_018968725.1_ASM1896872v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SH1000	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/278/065/GCF_023278065.1_ASM2327806v1/GCF_023278065.1_ASM2327806v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SJTUF_J27	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/956/755/GCF_001956755.1_ASM195675v1/GCF_001956755.1_ASM195675v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SQL1	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/738/975/GCF_019738975.1_ASM1973897v1/GCF_019738975.1_ASM1973897v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SR130	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/336/535/GCF_018336535.1_ASM1833653v1/GCF_018336535.1_ASM1833653v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SR153	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/669/265/GCF_010669265.1_ASM1066926v1/GCF_010669265.1_ASM1066926v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SR231	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/336/515/GCF_018336515.1_ASM1833651v1/GCF_018336515.1_ASM1833651v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SR434	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/986/135/GCF_001986135.1_ASM198613v1/GCF_001986135.1_ASM198613v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	ST20130938	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/611/405/GCF_001611405.1_ASM161140v1/GCF_001611405.1_ASM161140v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	ST20130939	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/611/425/GCF_001611425.1_ASM161142v1/GCF_001611425.1_ASM161142v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	ST20130940	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/611/325/GCF_001611325.1_ASM161132v1/GCF_001611325.1_ASM161132v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	ST20130941	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/611/345/GCF_001611345.1_ASM161134v1/GCF_001611345.1_ASM161134v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	ST20130942	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/611/365/GCF_001611365.1_ASM161136v1/GCF_001611365.1_ASM161136v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	ST20130943	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/611/385/GCF_001611385.1_ASM161138v1/GCF_001611385.1_ASM161138v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	ST20130944	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/728/755/GCF_009728755.1_ASM972875v1/GCF_009728755.1_ASM972875v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	ST20130945	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/728/775/GCF_009728775.1_ASM972877v1/GCF_009728775.1_ASM972877v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	ST20190863	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/034/825/GCF_947034825.1_ST20190863/GCF_947034825.1_ST20190863_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	ST228	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/382/965/GCF_000382965.1_ASM38296v1/GCF_000382965.1_ASM38296v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	ST5477	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/061/535/GCF_033061535.1_ASM3306153v1/GCF_033061535.1_ASM3306153v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	ST59	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/987/365/GCF_018987365.1_ASM1898736v1/GCF_018987365.1_ASM1898736v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SVH7513	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/111/725/GCF_003111725.1_ASM311172v1/GCF_003111725.1_ASM311172v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SW-MRSA57	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/741/705/GCF_046741705.1_ASM4674170v1/GCF_046741705.1_ASM4674170v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SW-MRSA58	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/741/665/GCF_046741665.1_ASM4674166v1/GCF_046741665.1_ASM4674166v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SW-MRSA59	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/741/655/GCF_046741655.1_ASM4674165v1/GCF_046741655.1_ASM4674165v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SW-MRSA60	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/741/645/GCF_046741645.1_ASM4674164v1/GCF_046741645.1_ASM4674164v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SW-MRSA61	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/741/635/GCF_046741635.1_ASM4674163v1/GCF_046741635.1_ASM4674163v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SW-MSSA62	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/741/625/GCF_046741625.1_ASM4674162v1/GCF_046741625.1_ASM4674162v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SW-MSSA63	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/741/615/GCF_046741615.1_ASM4674161v1/GCF_046741615.1_ASM4674161v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SW-MSSA64	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/741/605/GCF_046741605.1_ASM4674160v1/GCF_046741605.1_ASM4674160v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SW-MSSA65	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/741/595/GCF_046741595.1_ASM4674159v1/GCF_046741595.1_ASM4674159v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SW-MSSA66	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/741/585/GCF_046741585.1_ASM4674158v1/GCF_046741585.1_ASM4674158v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	SYN	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/385/275/GCF_022385275.1_ASM2238527v1/GCF_022385275.1_ASM2238527v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	Sa9	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/898/235/GCF_036898235.1_ASM3689823v1/GCF_036898235.1_ASM3689823v1_protein.faa.gz
1280	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	Sa_BGR_NF1	1783272.0	1239.0	91061.0	1385.0	90964.0	1279.0	1280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/951/217/025/GCF_951217025.1_Sa_BGR_NF1_PW.1/GCF_951217025.1_Sa_BGR_NF1_PW.1_protein.faa.gz
