	gene	GCF_000007885.1_ASM788v1	GCF_000009065.1_ASM906v1	GCF_000013805.1_ASM1380v1	GCF_000013825.1_ASM1382v1	GCF_000016445.1_ASM1644v1	GCF_000018805.1_ASM1880v1	GCF_000022805.1_ASM2280v1	GCF_000022845.1_ASM2284v1	GCF_000168235.2_ASM16823v2	GCF_000009345.1_ASM934v1	GCF_000016945.1_ASM1694v1	GCF_000047365.1_ASM4736v1	GCF_000167975.1_ASM16797v1	GCF_000167995.1_ASM16799v1	GCF_000168015.1_ASM16801v1	GCF_000168035.1_ASM16803v1	GCF_000173715.1_ASM17371v1	GCF_000173735.1_ASM17373v1	GCF_000173755.1_ASM17375v1	present
1913	WP_002211125.1	1.0	1.0	1.0	1.0	1.0	0.0705521472392638	1.0	1.0	1.0	0.0736196319018405	1.0	1.0	0.05828220858895705	0.0705521472392638	0.0736196319018405	0.07668711656441718	0.0705521472392638	0.05521472392638037	0.07975460122699386	10
1914	WP_002211126.1	1.0	1.0	1.0	1.0	1.0	0.13076923076923078	1.0	1.0	1.0	0.13076923076923078	0.9923076923076923	0.9461538461538461	0.12692307692307692	0.1423076923076923	0.11923076923076924	0.14615384615384616	0.1423076923076923	0.13846153846153847	0.11346153846153846	10
1915	WP_002211129.1	1.0	1.0	1.0	1.0	1.0	0.05970149253731343	1.0	1.0	1.0	0.03731343283582089	1.0	0.05970149253731343	0.06716417910447761	0.06716417910447761	0.04477611940298507	0.03731343283582089	0.03731343283582089	0.029850746268656716	0.05223880597014925	9
1916	WP_002211130.1	1.0	1.0	1.0	1.0	1.0	0.12941176470588237	1.0	1.0	1.0	0.6039215686274509	0.9764705882352941	0.9764705882352941	0.4745098039215686	0.5058823529411764	0.596078431372549	0.5450980392156862	0.5843137254901961	0.47058823529411764	0.4	18
1917	WP_002211131.1	1.0	1.0	1.0	1.0	1.0	0.23809523809523808	1.0	0.20238095238095238	1.0	0.7380952380952381	1.0	1.0	0.75	0.9285714285714286	0.7380952380952381	0.9285714285714286	0.7619047619047619	0.9285714285714286	0.9047619047619048	19
1918	WP_002211133.1	0.9647058823529412	1.0	1.0	1.0	1.0	0.10588235294117647	1.0	1.0	1.0	0.34705882352941175	0.9294117647058824	0.9294117647058824	0.2823529411764706	0.3235294117647059	0.35294117647058826	0.3588235294117647	0.4	0.48823529411764705	0.2647058823529412	18
1919	WP_002211134.1	1.0	1.0	1.0	1.0	0.9548872180451128	0.08270676691729323	1.0	1.0	1.0	0.6466165413533834	0.9097744360902256	0.9097744360902256	0.6766917293233082	0.7142857142857143	0.6541353383458647	0.6917293233082706	0.7293233082706767	0.6466165413533834	0.6691729323308271	18
1920	WP_002211135.1	1.0	1.0	1.0	1.0	1.0	0.07926829268292683	1.0	1.0	1.0	0.8048780487804879	0.9786585365853658	0.9786585365853658	0.8170731707317073	0.7987804878048781	0.8170731707317073	0.7835365853658537	0.8079268292682927	0.8201219512195121	0.7347560975609756	18
1921	WP_002211138.1	1.0	1.0	1.0	1.0	1.0	0.11235955056179775	1.0	1.0	1.0	0.3056179775280899	0.851685393258427	0.9662921348314607	0.3752808988764045	0.35730337078651686	0.30786516853932583	0.3348314606741573	0.25842696629213485	0.1303370786516854	0.2606741573033708	17
1922	WP_002211139.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4965034965034965	1.0	1.0	0.5454545454545454	0.5524475524475524	0.6013986013986014	0.5594405594405595	0.43356643356643354	0.4965034965034965	0.3356643356643357	19
1923	WP_002211140.1	1.0	1.0	1.0	1.0	0.9853862212943633	1.0	0.16910229645093947	1.0	1.0	0.7369519832985386	0.941544885177453	0.941544885177453	0.7118997912317327	0.732776617954071	0.755741127348643	0.7265135699373695	0.7432150313152401	0.7473903966597077	0.7035490605427975	18
1924	WP_002211141.1	1.0	1.0	0.9742489270386266	1.0	0.9656652360515021	1.0	1.0	1.0	1.0	0.5407725321888412	1.0	0.9742489270386266	0.5536480686695279	0.5450643776824035	0.5278969957081545	0.51931330472103	0.5622317596566524	0.5278969957081545	0.3776824034334764	19
1925	WP_002211142.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9323076923076923	1.0	1.0	0.963076923076923	0.9661538461538461	0.9507692307692308	0.9476923076923077	0.9538461538461539	0.9323076923076923	0.8153846153846154	19
1926	WP_002211143.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6973451327433628	1.0	0.9893805309734514	0.7008849557522124	0.7061946902654868	0.695575221238938	0.6831858407079646	0.6831858407079646	0.695575221238938	0.536283185840708	19
1927	WP_002211144.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7448979591836735	1.0	0.9489795918367347	0.6938775510204082	0.6938775510204082	0.6836734693877551	0.7244897959183674	0.7244897959183674	0.5918367346938775	0.3979591836734694	19
1928	WP_002211145.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5909090909090909	1.0	1.0	0.48484848484848486	0.46464646464646464	0.5959595959595959	0.5202020202020202	0.5050505050505051	0.47474747474747475	0.050505050505050504	18
1929	WP_002211147.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.43006993006993005	0.9790209790209791	1.0	0.38461538461538464	0.3741258741258741	0.34965034965034963	0.36013986013986016	0.3951048951048951	0.36713286713286714	0.21678321678321677	19
1930	WP_002211148.1	1.0	1.0	1.0	1.0	0.9478260869565217	1.0	1.0	1.0	1.0	0.4260869565217391	0.8434782608695652	0.8434782608695652	0.43478260869565216	0.48695652173913045	0.5217391304347826	0.4956521739130435	0.3826086956521739	0.3565217391304348	0.3826086956521739	19
1931	WP_002211149.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5511811023622047	0.9448818897637795	0.9448818897637795	0.6614173228346457	0.6692913385826772	0.5118110236220472	0.5275590551181102	0.6692913385826772	0.5118110236220472	0.5354330708661418	19
1932	WP_002211150.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3796095444685466	0.9392624728850325	0.9631236442516269	0.4229934924078091	0.3752711496746204	0.41431670281995664	0.3839479392624729	0.351409978308026	0.34490238611713664	0.17787418655097614	18
1933	WP_002211152.1	0.9835164835164835	1.0	1.0	1.0	1.0	0.09065934065934066	1.0	1.0	1.0	0.31868131868131866	1.0	1.0	0.37362637362637363	0.3983516483516483	0.32967032967032966	0.3159340659340659	0.4175824175824176	0.3269230769230769	0.07417582417582418	17
1934	WP_002211153.1	1.0	1.0	1.0	1.0	1.0	0.9744680851063829	1.0	1.0	1.0	0.7957446808510639	0.9574468085106383	0.9574468085106383	0.8382978723404255	0.851063829787234	0.8085106382978723	0.8425531914893617	0.7702127659574468	0.8	0.7574468085106383	19
1935	WP_002211154.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5914634146341463	1.0	1.0	0.5792682926829268	0.5914634146341463	0.573170731707317	0.5426829268292683	0.49390243902439024	0.5487804878048781	0.5487804878048781	19
1936	WP_002211157.1	1.0	1.0	1.0	1.0	0.0842911877394636	1.0	1.0	1.0	1.0	0.8084291187739464	1.0	1.0	0.7701149425287356	0.7394636015325671	0.7318007662835249	0.7011494252873564	0.7011494252873564	0.6283524904214559	0.6513409961685823	18
1937	WP_002211158.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7627906976744186	0.9441860465116279	0.9441860465116279	0.7627906976744186	0.7674418604651163	0.7627906976744186	0.7674418604651163	0.7441860465116279	0.7255813953488373	0.7302325581395349	19
1938	WP_002211159.1	1.0	1.0	1.0	1.0	1.0	0.9758064516129032	1.0	0.9758064516129032	1.0	0.5806451612903226	1.0	1.0	0.6491935483870968	0.6854838709677419	0.6612903225806451	0.6129032258064516	0.6048387096774194	0.6975806451612904	0.45564516129032256	19
1939	WP_002211161.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.05434782608695652	1.0	0.9347826086956522	0.3804347826086957	0.3804347826086957	0.06521739130434782	0.33695652173913043	0.31521739130434784	0.08695652173913043	0.021739130434782608	15
1940	WP_002211163.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.06666666666666667	0.06666666666666667	1.0	0.03333333333333333	0.016666666666666666	0.06666666666666667	0.08333333333333333	0.06666666666666667	0.05	0.03333333333333333	10
1941	WP_002211164.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7464212678936605	1.0	1.0	0.7852760736196319	0.7709611451942741	0.7382413087934561	0.7566462167689162	0.7484662576687117	0.7137014314928425	0.5480572597137015	19
1942	WP_002211165.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8303249097472925	0.9638989169675091	0.9963898916967509	0.7328519855595668	0.7833935018050542	0.7509025270758123	0.7833935018050542	0.8050541516245487	0.10108303249097472	0.08664259927797834	17
1943	WP_002211166.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7547169811320755	0.9568733153638814	0.9703504043126685	0.7816711590296496	0.7870619946091644	0.6819407008086253	0.7412398921832885	0.7654986522911051	0.7196765498652291	0.04851752021563342	18
1944	WP_002211167.1	1.0	1.0	1.0	0.06293706293706294	1.0	1.0	1.0	1.0	1.0	0.5384615384615384	1.0	0.986013986013986	0.5221445221445221	0.5221445221445221	0.5198135198135199	0.5128205128205128	0.5454545454545454	0.5034965034965035	0.055944055944055944	17
1945	WP_002211168.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7164948453608248	1.0	1.0	0.7783505154639175	0.7474226804123711	0.7783505154639175	0.7268041237113402	0.7989690721649485	0.7525773195876289	0.07216494845360824	18
1946	WP_002211169.1	1.0	1.0	1.0	1.0	1.0	0.9715762273901809	1.0	1.0	1.0	0.31007751937984496	1.0	1.0	0.32041343669250644	0.3643410852713178	0.34108527131782945	0.05167958656330749	0.2842377260981912	0.06976744186046512	0.10852713178294573	16
1947	WP_002211170.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.851931330472103	0.9871244635193133	0.9871244635193133	0.8326180257510729	0.8326180257510729	0.8626609442060086	0.8347639484978541	0.869098712446352	0.8175965665236051	0.7339055793991416	19
1948	WP_002211172.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.07865168539325842	0.898876404494382	0.9157303370786517	0.06741573033707865	0.056179775280898875	0.07865168539325842	0.08426966292134831	0.10112359550561797	0.06741573033707865	0.06741573033707865	11
1949	WP_002211173.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2911392405063291	1.0	1.0	0.3670886075949367	0.3670886075949367	0.3291139240506329	0.4430379746835443	0.24050632911392406	0.34177215189873417	0.1518987341772152	18
1950	WP_002211175.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5507246376811594	1.0	1.0	0.782608695652174	0.8405797101449275	0.7246376811594203	0.8260869565217391	0.5507246376811594	0.6231884057971014	0.17391304347826086	18
1951	WP_002211176.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7276995305164319	1.0	1.0	0.8309859154929577	0.8262910798122066	0.7605633802816901	0.7370892018779343	0.7089201877934272	0.8497652582159625	0.7230046948356808	19
1952	WP_002211179.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9132075471698113	1.0	1.0	0.9018867924528302	0.9056603773584906	0.8754716981132076	0.8830188679245283	0.9056603773584906	0.8981132075471698	0.8377358490566038	19
1953	WP_002211180.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8571428571428571	0.8571428571428571	1.0	1.0	1.0	1.0	1.0	19
1954	WP_002211181.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7220708446866485	1.0	1.0	0.6893732970027248	0.7438692098092643	0.667574931880109	0.6784741144414169	0.7057220708446866	0.6485013623978202	0.6021798365122616	19
1955	WP_002211183.1	1.0	1.0	1.0	1.0	0.05102040816326531	1.0	1.0	1.0	1.0	0.41836734693877553	1.0	1.0	0.3622448979591837	0.41836734693877553	0.39285714285714285	0.39285714285714285	0.4387755102040816	0.3877551020408163	0.34183673469387754	18
1956	WP_002211184.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6123348017621145	1.0	0.973568281938326	0.5726872246696035	0.6255506607929515	0.6519823788546255	0.6872246696035242	0.6475770925110133	0.6431718061674009	0.47577092511013214	19
1957	WP_002211185.1	0.7456279809220986	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8807631160572337	0.9936406995230525	0.9936406995230525	0.8251192368839427	0.8314785373608903	0.8807631160572337	0.8664546899841018	0.8521462639109698	0.8616852146263911	0.6565977742448331	19
1958	WP_002211186.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6055045871559633	1.0	1.0	0.5688073394495413	0.6605504587155964	0.6422018348623854	0.5596330275229358	0.6238532110091743	0.6697247706422018	0.5963302752293578	19
1959	WP_002211187.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8269230769230769	1.0	0.9519230769230769	0.8076923076923077	0.8269230769230769	0.7884615384615384	0.7692307692307693	0.8365384615384616	0.7692307692307693	0.625	19
1960	WP_002211188.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.47183098591549294	0.9154929577464789	0.8732394366197183	0.47183098591549294	0.39436619718309857	0.4647887323943662	0.5070422535211268	0.4859154929577465	0.45774647887323944	0.4225352112676056	19
1961	WP_002211190.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8846153846153846	0.9903846153846154	0.9711538461538461	0.8269230769230769	0.8701923076923077	0.8846153846153846	0.8605769230769231	0.7692307692307693	0.8317307692307693	0.7211538461538461	19
1962	WP_002211191.1	1.0	1.0	1.0	1.0	0.9897750511247444	1.0	1.0	1.0	1.0	0.8261758691206544	0.9897750511247444	0.9897750511247444	0.885480572597137	0.8895705521472392	0.8507157464212679	0.8650306748466258	0.8548057259713702	0.8588957055214724	0.7321063394683026	19
1963	WP_002211192.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.778169014084507	1.0	1.0	0.8204225352112676	0.8063380281690141	0.7640845070422535	0.7605633802816901	0.7887323943661971	0.795774647887324	0.6549295774647887	19
1964	WP_002211193.1	1.0	1.0	1.0	1.0	1.0	0.991578947368421	1.0	1.0	1.0	0.7663157894736842	1.0	1.0	0.9052631578947369	0.9178947368421052	0.9094736842105263	0.8905263157894737	0.8905263157894737	0.8021052631578948	0.7073684210526315	19
1965	WP_002211194.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7555555555555555	1.0	1.0	0.765079365079365	0.7238095238095238	0.7523809523809524	0.7746031746031746	0.05714285714285714	0.7238095238095238	0.5396825396825397	18
1966	WP_002211197.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8515625	1.0	1.0	0.82421875	0.80078125	0.83984375	0.8359375	0.7890625	0.890625	0.71484375	19
1967	WP_002211198.1	1.0	1.0	1.0	1.0	1.0	0.9848024316109423	1.0	1.0	1.0	0.9300911854103343	1.0	1.0	0.8571428571428571	0.8875379939209727	0.9057750759878419	0.8936170212765957	0.878419452887538	0.9027355623100304	0.7598784194528876	19
1968	WP_002211199.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8492462311557789	1.0	1.0	0.8140703517587939	0.8542713567839196	0.8442211055276382	0.8442211055276382	0.8492462311557789	0.8341708542713567	0.6231155778894473	19
1969	WP_002211201.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9285714285714286	1.0	1.0	0.9107142857142857	0.8511904761904762	0.9345238095238095	0.9702380952380952	0.9523809523809523	0.9107142857142857	0.7797619047619048	19
1970	WP_002211202.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9752066115702479	1.0	1.0	0.9173553719008265	0.9297520661157025	0.9462809917355371	0.9421487603305785	0.9545454545454546	0.9338842975206612	0.8305785123966942	19
1971	WP_002211203.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5774647887323944	1.0	1.0	0.647887323943662	0.6126760563380281	0.5	0.6267605633802817	0.5985915492957746	0.06338028169014084	0.4014084507042254	18
1972	WP_002211204.1	0.9898819561551433	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8161888701517707	1.0	1.0	0.7942664418212478	0.7942664418212478	0.7706576728499157	0.8077571669477235	0.8128161888701517	0.7892074198988196	0.6897133220910624	19
1973	WP_002211205.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5488721804511278	0.9774436090225563	0.9548872180451128	0.05263157894736842	0.5676691729323309	0.6015037593984962	0.424812030075188	0.4924812030075188	0.5263157894736842	0.3383458646616541	18
1974	WP_002211206.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9047619047619048	1.0	1.0	0.8888888888888888	0.8412698412698413	0.8968253968253969	0.8412698412698413	0.8571428571428571	0.8095238095238095	0.8174603174603174	19
1975	WP_002211207.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7251908396946565	1.0	1.0	0.7900763358778626	0.7519083969465649	0.732824427480916	0.7251908396946565	0.732824427480916	0.6984732824427481	0.6259541984732825	19
1976	WP_002211208.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8459119496855346	0.9811320754716981	0.9622641509433962	0.779874213836478	0.8584905660377359	0.839622641509434	0.8238993710691824	0.9025157232704403	0.8050314465408805	0.7389937106918238	19
1977	WP_002211209.1	1.0	1.0	1.0	1.0	1.0	0.9799196787148594	1.0	1.0	1.0	0.6666666666666666	0.9518072289156626	0.9759036144578314	0.6305220883534136	0.642570281124498	0.6184738955823293	0.5100401606425703	0.5100401606425703	0.6586345381526104	0.321285140562249	19
1978	WP_002211210.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.24731182795698925	1.0	0.978494623655914	0.26344086021505375	0.3225806451612903	0.2903225806451613	0.26881720430107525	0.26344086021505375	0.1881720430107527	0.21505376344086022	18
1979	WP_002211212.1	1.0	1.0	0.989492119089317	1.0	1.0	1.0	1.0	1.0	1.0	0.7968476357267951	0.9632224168126094	0.9824868651488616	0.7495621716287215	0.7810858143607706	0.7915936952714536	0.8056042031523643	0.7810858143607706	0.7565674255691769	0.6514886164623468	19
1980	WP_002211213.1	1.0	1.0	1.0	1.0	1.0	1.0	0.06204379562043796	1.0	1.0	0.16058394160583941	0.4397810218978102	0.6879562043795621	0.09854014598540146	0.06569343065693431	0.09306569343065693	0.11313868613138686	0.06751824817518248	0.04562043795620438	0.07116788321167883	10
1981	WP_002211214.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7747035573122529	0.9387351778656127	0.9881422924901185	0.7806324110671937	0.7984189723320159	0.758893280632411	0.7845849802371542	0.7628458498023716	0.7964426877470355	0.6225296442687747	19
1982	WP_002211216.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7619047619047619	1.0	1.0	0.7777777777777778	0.7936507936507936	0.746031746031746	0.7566137566137566	0.7407407407407407	0.708994708994709	0.582010582010582	19
1983	WP_002211217.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7550505050505051	1.0	1.0	0.797979797979798	0.7954545454545454	0.7323232323232324	0.7803030303030303	0.7222222222222222	0.7196969696969697	0.547979797979798	19
1984	WP_002211218.1	1.0	1.0	1.0	1.0	1.0	0.967032967032967	1.0	1.0	1.0	0.7417582417582418	1.0	1.0	0.6923076923076923	0.7197802197802198	0.7252747252747253	0.6318681318681318	0.7032967032967034	0.6538461538461539	0.3076923076923077	19
1985	WP_002211220.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4530386740331492	1.0	1.0	0.4861878453038674	0.47513812154696133	0.4861878453038674	0.5303867403314917	0.5193370165745856	0.5248618784530387	0.40331491712707185	19
1986	WP_002211221.1	1.0	1.0	1.0	1.0	1.0	0.975	0.975	1.0	1.0	0.7875	1.0	1.0	0.7958333333333333	0.7833333333333333	0.7833333333333333	0.7375	0.7083333333333334	0.7375	0.49583333333333335	19
1987	WP_002211222.1	1.0	1.0	1.0	1.0	1.0	0.07397260273972603	1.0	1.0	1.0	0.08493150684931507	1.0	1.0	0.07123287671232877	0.07945205479452055	0.0821917808219178	0.08767123287671233	0.08493150684931507	0.06027397260273973	0.06575342465753424	10
1988	WP_002211223.1	1.0	1.0	1.0	1.0	1.0	0.055350553505535055	1.0	1.0	1.0	0.05166051660516605	1.0	0.977859778597786	0.055350553505535055	0.05166051660516605	0.05904059040590406	0.08118081180811808	0.06273062730627306	0.04059040590405904	0.04797047970479705	10
1989	WP_002211226.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0989399293286219	0.9787985865724381	1.0	0.1166077738515901	0.10954063604240283	0.12367491166077739	0.10247349823321555	0.13074204946996468	0.09187279151943463	0.0989399293286219	11
1990	WP_002211227.1	1.0	1.0	1.0	1.0	1.0	0.978021978021978	1.0	1.0	1.0	0.10622710622710622	1.0	0.9706959706959707	0.08791208791208792	0.09523809523809523	0.12454212454212454	0.10989010989010989	0.0989010989010989	0.07692307692307693	0.0695970695970696	11
1991	WP_002211228.1	1.0	0.9830985915492958	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.05352112676056338	0.9830985915492958	1.0	0.059154929577464786	0.04507042253521127	0.056338028169014086	0.07042253521126761	0.05070422535211268	0.05352112676056338	0.03380281690140845	11
1992	WP_002211229.1	1.0	1.0	1.0	1.0	1.0	0.9965034965034965	1.0	1.0	1.0	0.1853146853146853	1.0	1.0	0.06993006993006994	0.1048951048951049	0.20279720279720279	0.0979020979020979	0.2062937062937063	0.17132867132867133	0.09090909090909091	13
1993	WP_002211232.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8530465949820788	1.0	1.0	0.921146953405018	0.8745519713261649	0.9068100358422939	0.9175627240143369	0.8351254480286738	0.8781362007168458	0.8279569892473119	19
1994	WP_002211233.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8257575757575758	1.0	1.0	0.8409090909090909	0.8636363636363636	0.8333333333333334	0.8636363636363636	0.8181818181818182	0.8977272727272727	0.6856060606060606	19
1995	WP_002211234.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.765625	1.0	1.0	0.6953125	0.7421875	0.765625	0.796875	0.7265625	0.71875	0.5546875	19
1996	WP_002211235.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5129151291512916	0.8671586715867159	0.8856088560885609	0.09225092250922509	0.4575645756457565	0.45018450184501846	0.4944649446494465	0.4981549815498155	0.5313653136531366	0.4059040590405904	18
1997	WP_002211236.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8394366197183099	1.0	0.9830985915492958	0.8619718309859155	0.8535211267605634	0.828169014084507	0.8619718309859155	0.8450704225352113	0.7887323943661971	0.7154929577464789	19
1998	WP_002211237.1	0.08674698795180723	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.763855421686747	1.0	1.0	0.7879518072289157	0.7855421686746988	0.7566265060240964	0.7469879518072289	0.763855421686747	0.6987951807228916	0.6457831325301204	18
1999	WP_002211239.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.608843537414966	1.0	1.0	0.6530612244897959	0.6462585034013606	0.6122448979591837	0.6360544217687075	0.5748299319727891	0.5714285714285714	0.46598639455782315	19
2000	WP_002211240.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.967741935483871	1.0	1.0	0.9709677419354839	0.967741935483871	0.967741935483871	0.9709677419354839	0.967741935483871	0.9709677419354839	1.0	19
2001	WP_002211242.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.47058823529411764	1.0	1.0	0.47058823529411764	0.43529411764705883	0.4823529411764706	0.43529411764705883	0.47058823529411764	0.3411764705882353	0.5058823529411764	19
2002	WP_002211245.1	1.0	1.0	1.0	1.0	1.0	0.9832402234636871	1.0	1.0	1.0	0.9273743016759777	1.0	1.0	0.8659217877094972	0.9050279329608939	0.9273743016759777	0.8994413407821229	0.9329608938547486	0.9134078212290503	0.9217877094972067	19
2003	WP_002211247.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.03937007874015748	0.952755905511811	0.07086614173228346	0.05511811023622047	0.10236220472440945	0.05511811023622047	0.05511811023622047	0.07086614173228346	0.05511811023622047	0.047244094488188976	10
2004	WP_002211248.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.07380073800738007	0.940959409594096	0.05166051660516605	0.07749077490774908	0.08856088560885608	0.07380073800738007	0.07011070110701106	0.08856088560885608	0.07380073800738007	0.06642066420664207	10
2005	WP_002211249.1	1.0	0.9781818181818182	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.06181818181818182	0.04	0.9709090909090909	0.06181818181818182	0.05818181818181818	0.06909090909090909	0.04727272727272727	0.05818181818181818	0.03636363636363636	0.03636363636363636	10
2006	WP_002211250.1	1.0	1.0	1.0	1.0	1.0	0.9734513274336283	1.0	1.0	1.0	0.0752212389380531	0.06637168141592921	0.9734513274336283	0.07079646017699115	0.05309734513274336	0.07079646017699115	0.05752212389380531	0.05752212389380531	0.04424778761061947	0.030973451327433628	10
2007	WP_002211251.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.06018518518518518	0.046296296296296294	0.9722222222222222	0.05092592592592592	0.0787037037037037	0.06481481481481481	0.05092592592592592	0.05092592592592592	0.023148148148148147	0.046296296296296294	10
2008	WP_002211252.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.49162011173184356	1.0	1.0	0.6703910614525139	0.6396648044692738	0.1005586592178771	0.08659217877094973	0.08100558659217877	0.055865921787709494	0.061452513966480445	14
2009	WP_002211253.1	1.0	1.0	1.0	1.0	0.12444444444444444	0.9733333333333334	1.0	1.0	1.0	0.5288888888888889	0.9777777777777777	0.9777777777777777	0.8	0.7288888888888889	0.37777777777777777	0.14666666666666667	0.14222222222222222	0.10222222222222223	0.1111111111111111	14
2010	WP_002211254.1	1.0	0.9868421052631579	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3508771929824561	0.9780701754385965	1.0	0.5416666666666666	0.5701754385964912	0.17105263157894737	0.09429824561403509	0.1074561403508772	0.08771929824561403	0.07236842105263158	14
2011	WP_002211255.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1259259259259259	1.0	0.9555555555555556	0.6888888888888889	0.7111111111111111	0.14814814814814814	0.1037037037037037	0.0962962962962963	0.05925925925925926	0.05185185185185185	13
2012	WP_002211256.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.08609271523178808	1.0	1.0	0.5960264900662252	0.6225165562913907	0.2251655629139073	0.10596026490066225	0.09933774834437085	0.10596026490066225	0.052980132450331126	14
2013	WP_002211257.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.048295454545454544	1.0	0.9829545454545454	0.6079545454545454	0.6875	0.048295454545454544	0.045454545454545456	0.048295454545454544	0.048295454545454544	0.03977272727272727	13
